"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENTREZID_mappings","Ecol_K-12MG1655_1G_CTRL_Rep1","Ecol_K-12MG1655_1G_CTRL_Rep2","Ecol_K-12MG1655_1G_CTRL_Rep3","Ecol_K-12MG1655_1G_CTRL_Rep4","Ecol_K-12MG1655_uG_Clinorotation_Rep1","Ecol_K-12MG1655_uG_Clinorotation_Rep2","Ecol_K-12MG1655_uG_Clinorotation_Rep3","Ecol_K-12MG1655_uG_Clinorotation_Rep4"
NA,"ECs1772","colonization factor",NA,"913076",NA,"GO:0008272|GO:1902358|GO:0015419","1760723_s_at",1,2.38059089259994,2.92673905952347,2.66881574086411,2.21779225682035,3.07162936795657,2.36018135466762,2.59547140930123,2.22717009860456
NA,"ECs3154|elaB","hypothetical protein|putative membrane-anchored DUF883 family ribosome-binding protein",NA,"916862|946751",NA,"GO:0006974|GO:0005829|GO:0005886|GO:0016020|GO:0016021","1760724_s_at",2,8.86730796396899,8.86555314466736,8.89779891634973,7.97748473734572,8.99310807181211,8.47120559145016,8.67334250534544,8.46231728272817
NA,"ECs4194|tusB",NA,NA,"915953|947844",NA,"GO:0002143|GO:0008033|GO:0005737","1760725_s_at",2,8.91913587223923,8.80012160506194,8.73629146152058,8.49722841666325,8.89206022727455,8.75336335790597,8.76511708053742,8.18987810897823
NA,NA,NA,NA,NA,NA,NA,"1760726_s_at",0,8.43728846077266,8.52589956592217,8.63522431964061,8.50966635607373,8.60357922367399,9.00546207230952,8.68224639015282,8.81842352321579
NA,"ygaM","putative membrane-anchored DUF883 family ribosome-binding protein",NA,"947157",NA,NA,"1760727_s_at",1,8.0245496922328,7.91728806403622,8.05983846506952,7.00221827236265,8.0762052770899,7.74138936614201,8.09813944369046,7.17102863108404
NA,"ECs3974|uxaC","glucuronate isomerase|uronate isomerase",NA,"916193|947599",NA,"GO:0006064|GO:0019698|GO:0042840|GO:0008880|GO:0016853","1760728_s_at",2,8.78871859574105,8.83051338044262,8.65806693587527,8.97399815492359,8.68360527768955,8.92574121035831,8.86626786785887,8.93647853221834
NA,"ECs2212","hypothetical protein",NA,"917414",NA,NA,"1760729_at",1,1.52691370405882,1.91386411413568,1.68522196504739,1.37996252308773,1.65594079547631,1.21128602761308,1.47443407545053,1.43930777282719
NA,"ECs4386","hemin permease",NA,"915757",NA,"GO:0006810|GO:0005886|GO:0016020|GO:0016021|GO:0005215","1760730_s_at",1,2.25991080240719,1.94214947494749,2.56844565951191,1.92368331213589,1.89099918564484,2.10465352359055,1.94674191163837,1.66954129564146
NA,NA,NA,NA,NA,NA,NA,"1760731_s_at",0,7.51774386297733,7.6341289792791,7.67456578404901,7.72918201639469,7.48526560472462,7.52857280436833,7.74993283072991,7.49408603739288
NA,NA,NA,NA,NA,NA,NA,"1760732_at",0,0.85993794117381,1.47048802758688,0.868173786416941,1.14101017210493,1.4164265676522,0.896871874188952,0.974780925392656,1.19979354500308
NA,"ECs2468|ynjI","hypothetical protein|inner membrane protein",NA,"917131|946239",NA,"GO:0005886|GO:0016020|GO:0016021","1760733_s_at",2,8.69139356943598,8.56201398616979,8.73819929848323,8.19682218716736,8.6860641115072,7.98557671104953,8.30428352550119,8.20455790304107
NA,NA,NA,NA,NA,NA,NA,"1760734_s_at",0,9.38746142897926,9.34438141116582,9.32190813414155,9.13620604372285,9.11986877627809,9.38906688338278,9.40801711240624,9.03280132481505
NA,"ECs0245|yncI","H repeat-containing protein|pseudo",NA,"914277|945121",NA,"GO:0006310|GO:0006313|GO:0032196|GO:0003677|GO:0004803","1760735_s_at",2,8.04608448405199,8.21033546602131,8.08302647334353,7.41946903500005,8.20350181574429,7.49567762980222,7.89000191096,7.4447769244266
NA,"ECs0962","hypothetical protein",NA,"917699",NA,NA,"1760736_s_at",1,2.48475329540688,2.69357063489736,2.51163365869233,2.51564544411287,3.05901482905179,2.04150287129544,2.51564544411287,2.13595990591899
NA,NA,NA,NA,NA,NA,NA,"1760737_at",0,1.48120905170325,1.88867400745172,1.51959149337674,1.26846592041253,2.0582207567172,1.52760104854727,1.48348244953487,1.19859503944001
NA,"ECs3993|tdcF","hypothetical protein|putative reactive intermediate deaminase",NA,"916173|947624",NA,"GO:0006566|GO:0008152|GO:0070689|GO:0016787|GO:0019239|GO:0042802","1760738_s_at",2,9.29693790443844,9.34209569691727,9.31187555609506,9.30913622827619,9.3359155083619,9.34833431813475,9.32069913434695,9.41761192949602
NA,NA,NA,NA,NA,NA,NA,"1760739_at",0,3.12432290640883,3.02282058686871,2.89698860902659,2.90514989175987,3.27634533519716,2.5465377459338,2.86111594871093,2.45534296676704
NA,NA,NA,NA,NA,NA,NA,"1760740_at",0,1.53757487924366,1.68734220069308,1.38844276747142,1.29331996648141,1.29331996648141,1.0551940665932,1.19406134903249,0.945538217926982
NA,NA,NA,NA,NA,NA,NA,"1760741_at",0,1.83619609600864,1.7789229725408,1.94959952042605,1.40077520767842,2.01690151837529,1.5746013111303,1.5746013111303,1.41154879558554
NA,"lldD","L-lactate dehydrogenase|L-lactate dehydrogenase, FMN-linked",NA,"915575|948121",NA,"GO:0006089|GO:0009060|GO:0019516|GO:0042355|GO:0055114|GO:0005886|GO:0016020|GO:0003824|GO:0004457|GO:0004459|GO:0010181|GO:0016491|GO:0016614","1760742_s_at",2,9.14522283052712,9.2055109372507,9.21343103139713,9.15705498110795,9.22999439063462,9.53684269963408,9.24105181142797,9.30052139007459
NA,NA,NA,NA,NA,NA,NA,"1760743_at",0,1.72187878263281,1.75846155656739,1.93298412042758,1.61899530545775,1.85104320310208,1.47230883620549,1.75139271684597,1.63909337969846
NA,"cysU","sulfate/thiosulfate ABC transporter permease",NA,"946882",NA,"GO:0000103|GO:0006810|GO:0008272|GO:1902358|GO:0005886|GO:0016020|GO:0016021|GO:0015116|GO:0015419","1760744_at",1,8.48548828457094,8.53483971289034,8.60547326299418,8.96954340305815,8.22220672671595,8.97857739758956,8.77469372552866,9.09568075215577
NA,"rpsL","30S ribosomal protein S12|30S ribosomal subunit protein S12",NA,"915954|947845",NA,"GO:0000372|GO:0006412|GO:0033120|GO:0034337|GO:0046677|GO:0005622|GO:0005829|GO:0005840|GO:0015935|GO:0022627|GO:0030529|GO:0000049|GO:0003723|GO:0003735|GO:0005515|GO:0019843|GO:0034336","1760745_s_at",2,8.46254096199297,8.37847852611523,8.43109087087748,8.38245340561055,8.19446924314152,8.48508304470016,8.58029422445258,8.4922712633772
NA,NA,NA,NA,NA,NA,NA,"1760746_s_at",0,6.31542373808031,6.94847776941344,6.68575253218565,7.58704341676833,6.59688711683923,7.50257250553455,6.81069396548515,7.47540337453115
NA,NA,NA,NA,NA,NA,NA,"1760747_s_at",0,6.43258974557246,6.40576009719025,6.56075128665006,6.64364173417278,6.75050047253098,6.20956761892334,6.56881261273501,6.33436281600799
NA,"ECs5116|yjdC","transcriptional regulator|putative transcriptional regulator",NA,"914146|948650",NA,"GO:0006351|GO:0006355|GO:0003677","1760748_s_at",2,8.778464209455,8.77497264342102,8.67830866824871,8.58744971431967,8.54403501462051,9.04680877559441,8.94947000675602,8.61726225301581
NA,"ECs0061","hypothetical protein",NA,"913461",NA,NA,"1760749_s_at",1,1.26332538130812,1.17510986098779,1.06727703939378,1.41153007197504,1.41153007197504,1.14285860007973,1.40751944298155,1.40751944298155
NA,"ftrA","transcriptional activator FtrA",NA,"917341",NA,"GO:0006351|GO:0006355|GO:0003677|GO:0003700|GO:0043565","1760750_s_at",1,3.11893108184893,2.75890740453948,2.55292964032765,1.96390419255415,3.0141983255354,2.26218707566279,2.38083041789777,2.10646153606015
NA,"astB|ECs2451","succinylarginine dihydrolase",NA,"914117|946259",NA,"GO:0006525|GO:0006527|GO:0019544|GO:0019545|GO:0009015|GO:0016787","1760751_s_at",2,9.17377870404958,9.23218028744051,9.3421739446091,9.55966497686105,9.17783298291961,9.40699733295525,9.25550673521281,9.54893546705611
NA,"rplB","50S ribosomal protein L2|50S ribosomal subunit protein L2",NA,"915966|947820",NA,"GO:0006412|GO:0005622|GO:0005829|GO:0005840|GO:0015934|GO:0022625|GO:0030529|GO:0003723|GO:0003735|GO:0005515|GO:0008270|GO:0016740|GO:0019843","1760752_s_at",2,8.26390042027058,8.27558659855229,8.30325315484259,8.43660830578574,8.4430520771487,8.14632480811616,8.11481827199419,8.27907407257688
NA,"stfE","pseudo",NA,"945722",NA,NA,"1760753_at",1,9.09576764564987,9.03784631985771,9.09739868500936,8.90883815233424,9.00402931073816,9.07685721032006,9.17452386548193,8.80129806108485
NA,"bamE|ECs3479","lipoprotein component of BamABCDE OM biogenesis complex|small membrane protein A",NA,"914809|945583",NA,"GO:0043165|GO:0046677|GO:0051205|GO:0009279|GO:0016020|GO:0019867|GO:0045203|GO:0005515|GO:0030674|GO:0042802","1760754_s_at",2,8.59032780253715,8.74451470660428,8.7301986194229,8.67470558370423,8.77399454540642,8.50684095721797,8.51805989049669,8.69364887662397
NA,NA,NA,NA,NA,NA,NA,"1760755_s_at",0,8.36362868157991,8.43154151083096,8.31367104449357,8.88063967193556,8.3870891230137,8.1144423020821,8.42738869355151,8.33599080169764
NA,NA,NA,NA,NA,NA,NA,"1760756_at",0,7.9879307618773,8.15960989232019,7.86424471800315,7.88805808713622,7.87005136630846,7.89367110534823,7.76649321228599,7.72713397129882
NA,"yajL","oxidative-stress-resistance chaperone",NA,"945066",NA,"GO:0006357|GO:0009228|GO:0009408|GO:0019243|GO:0019249|GO:0034599|GO:0042026|GO:0042254|GO:0070301|GO:0005634|GO:0005739|GO:0005829|GO:0003713|GO:0016787|GO:0019172","1760757_s_at",1,8.53090316193721,8.46509478879944,8.66481886171301,8.45778560910627,8.64753708737557,8.57409329012485,8.56972458346183,8.54691486326916
NA,NA,NA,NA,NA,NA,NA,"1760758_at",0,3.23368074321527,2.94505499724758,3.25781625507114,2.94426455343409,4.28142636916088,3.00570433083023,2.97977106601385,2.8287195314725
NA,NA,NA,NA,NA,NA,NA,"1760759_s_at",0,8.41973473331171,8.38706389137896,8.43961050552983,8.14182830151582,8.45698148899521,7.9054439293063,8.20826818142019,7.91671256122381
NA,"ECs2964","hypothetical protein",NA,"916668",NA,NA,"1760760_s_at",1,1.16882630753723,1.16888431566833,1.01540551354185,1.13113200817147,1.83635878566261,0.905349478157245,1.18540468573039,1.32185996162055
NA,"ECs0443","hypothetical protein",NA,"914545",NA,NA,"1760761_s_at",1,1.89769945204059,2.30382746136688,1.96506500313253,1.47848741293403,2.39099145807759,1.60596949258496,1.70843048712949,1.68489753754865
NA,"ECs2336|rsxA",NA,NA,"912291|946148",NA,"GO:0022900|GO:0055114|GO:0005886|GO:0016020|GO:0016021","1760762_s_at",2,9.33351239704413,9.17388552515282,9.42116928157056,9.27057339432349,9.24436653270675,9.13850949734292,9.08443037541711,9.44817440835823
NA,"cdsA","CDP-diglyceride synthase",NA,"913883|944876",NA,"GO:0006629|GO:0006655|GO:0008654|GO:0016024|GO:0005886|GO:0016020|GO:0016021|GO:0004605|GO:0016740|GO:0016772|GO:0016779","1760763_s_at",2,8.95056193781746,8.7762307048031,8.797347316446,8.079938139998,9.11978439352937,8.26121394259059,8.60817423113879,8.20441486408355
NA,"ECs3702|yqeG","transporter protein|putative transporter",NA,"916486|945028",NA,"GO:0003333|GO:0006810|GO:0005886|GO:0016020|GO:0016021","1760764_s_at",2,9.07517014695884,9.00429479641265,9.16182573167552,9.26887201801966,9.21786804335404,9.11888175957636,9.17270415871674,8.96869403419019
NA,"ECs4260","transcriptional regulator MalT",NA,"915884",NA,"GO:0005975|GO:0006351|GO:0006355|GO:0045893|GO:0045913|GO:0000166|GO:0003677|GO:0003700|GO:0005524","1760765_s_at",1,2.90848834407427,2.29829902724982,2.10908890407876,2.17258678147592,4.04195407134108,2.5507345463383,2.14214366869466,2.40630208309016
NA,"ECs2135|ydeA","sugar efflux transporter|arabinose efflux transporter, arabinose-inducible",NA,"917335|947218",NA,"GO:0006810|GO:0008643|GO:0015860|GO:0034219|GO:0055085|GO:0005886|GO:0005887|GO:0016020|GO:0016021|GO:0015144|GO:0015211","1760766_s_at",2,8.87458797969877,9.02836637783201,9.08771465065671,8.81635409359207,9.11854689379096,8.61044280054885,8.85937003946792,8.69982836514346
NA,"ssuE",NA,NA,"945947",NA,"GO:0006974|GO:0009970|GO:0046306|GO:0051289|GO:0055114|GO:0005515|GO:0008752|GO:0016491|GO:0052873","1760767_at",1,7.58183990784186,7.25629796044961,7.70742443140372,7.96967935138684,7.5892954211668,8.11872700329742,7.70271942762704,7.84237111150695
NA,"marB","periplasmic mar operon regulator",NA,"946184",NA,"GO:0046677|GO:0030288","1760768_s_at",1,8.45466386729528,8.55241937102562,8.49545065214531,8.83576428546201,8.30384152448867,8.39110666219209,8.5412728768295,8.79349568869164
NA,NA,NA,NA,NA,NA,NA,"1760769_s_at",0,7.86077546590313,7.85354206999376,7.94565619472822,7.5896327263168,7.67010376682533,7.61991647946894,7.78888154018347,7.18753330043144
NA,"ECs3761","isopentenyl-diphosphate delta-isomerase",NA,"916410",NA,"GO:0008299|GO:0050992|GO:0005737|GO:0004452|GO:0016787|GO:0016853|GO:0046872","1760770_s_at",1,1.1451152758145,1.39505894855993,1.0766869438323,0.969150831378317,1.32886282285883,1.29331996648141,1.61414948968233,1.23446395148845
NA,"ECs1097","hypothetical protein",NA,"912597",NA,NA,"1760771_s_at",1,0.934601544382561,1.3098343773217,1.18829743767181,1.24251580280288,1.27959269997324,1.07462170197981,0.904450624963702,1.12617190597786
NA,NA,NA,NA,NA,NA,NA,"1760772_at",0,2.63793985085029,1.77856138700559,2.15028863327889,1.66621129948437,1.92345169543868,1.77342712944842,1.68747293087545,1.17025294381786
NA,"rplN","50S ribosomal protein L14|50S ribosomal subunit protein L14",NA,"915973|947809",NA,"GO:0006412|GO:0005829|GO:0005840|GO:0015934|GO:0022625|GO:0030529|GO:0003723|GO:0003735|GO:0005515|GO:0019843|GO:0070180","1760773_s_at",2,8.7764826284769,8.93198991651267,8.83958490087958,8.5064797059823,8.86136406883567,8.78113891747788,8.81983762805793,8.46649219320293
NA,NA,NA,NA,NA,NA,NA,"1760774_at",0,1.93164968451741,1.84062006037811,1.95375582382577,1.59232619619667,2.24343368747057,1.92974191369942,1.84124951402056,2.22022604530081
NA,NA,NA,NA,NA,NA,NA,"1760775_at",0,1.37431826007332,1.30490051464987,1.10821158167193,0.946696839458673,1.32484460432105,1.25074225898759,1.17663991365414,1.26732186346887
NA,"ECs1254|rutE","hypothetical protein|putative malonic semialdehyde reductase",NA,"912803|946591",NA,"GO:0006208|GO:0006212|GO:0006974|GO:0019740|GO:0055114|GO:0010181|GO:0016491|GO:0035527","1760776_s_at",2,7.85092366636872,7.79956584270516,7.87693823858803,7.91178322349687,7.86001357680787,8.09128010893475,7.93465825225975,7.56858820091371
NA,"ECs5063","multidrug efflux system protein MdtO",NA,"914278",NA,"GO:0006810|GO:0046677|GO:0005886|GO:0016020|GO:0016021","1760777_s_at",1,1.74106021063051,1.55124328514078,1.47256795651376,1.48430543853002,1.69613359357388,1.86427803770149,1.59252759728472,1.29331996648141
NA,"ECs4621|yidL","AraC family transcriptional regulator|AraC family putative transcriptional regulator",NA,"915411|948186",NA,"GO:0006351|GO:0006355|GO:0003677|GO:0003700|GO:0043565","1760778_s_at",2,8.22678287149802,8.33117586424921,8.25003617455424,7.68759705668974,8.38111462061251,7.92444199661761,8.18566756713541,7.4512081529575
NA,NA,NA,NA,NA,NA,NA,"1760779_s_at",0,7.64503362400555,7.5895987670474,7.67218123679367,7.77031639166061,7.59240662324869,7.66772245803224,7.72883518690518,8.14085194241096
NA,"ECs3932|yqiJ","oxidoreductase|DUF1449 family inner membrane protein",NA,"916237|947530",NA,"GO:0006974|GO:0005886|GO:0016020|GO:0016021","1760780_s_at",2,9.28542133557514,9.20635126778804,9.2593981886947,9.47585550745057,9.07153794997527,9.26034739273379,9.32673161241245,9.39362994410286
NA,"ECs3991|yhaO","transport system permease|putative transporter",NA,"916166|947628",NA,"GO:0016020|GO:0016021","1760781_s_at",2,8.73870373788279,8.66481283920994,8.71276096100294,8.70766190376932,8.52757974028436,8.68807329949386,8.80317021063532,8.66364403163431
NA,"tdh","L-threonine 3-dehydrogenase",NA,"915560",NA,"GO:0006567|GO:0019518|GO:0055114|GO:0005737|GO:0008270|GO:0008743|GO:0016491|GO:0046872","1760783_s_at",1,4.40024609202024,4.41872460810046,4.65791880632722,3.79018588740732,4.349286513845,3.82238955680206,4.39751163771316,3.64530150422351
NA,NA,NA,NA,NA,NA,NA,"1760784_s_at",0,9.50969641434215,9.48961610729981,9.62638108483966,9.38334349294283,9.34909730628621,9.24929699239197,9.5799166143747,9.42480258169421
NA,"ECs4616|yidG","hypothetical protein|inner membrane protein",NA,"915418|948191",NA,"GO:0005886|GO:0016020|GO:0016021","1760785_s_at",2,8.23248921232707,8.22254980327596,8.3329940150616,9.05233583774739,8.41571679433027,8.66534311085667,8.35824613494893,9.16782503934155
NA,"ECs3447|yfiF","methyltransferase|putative methyltransferase",NA,"914879|947066",NA,"GO:0000453|GO:0001510|GO:0006396|GO:0032259|GO:0005829|GO:0003723|GO:0008168|GO:0008173|GO:0016740|GO:0070039","1760786_s_at",2,8.86162250067004,8.87419241054013,8.79607031236657,8.78682158251905,8.99649353114102,8.81232832517309,8.70143075278292,8.99139551710062
NA,"flgE","flagellar hook protein FlgE|flagellar hook protein",NA,"914188|945636",NA,"GO:0071973|GO:0071978|GO:0005829|GO:0009288|GO:0009424|GO:0009425|GO:0030694","1760787_s_at",2,8.73594974566346,8.68552728176312,8.82769039801714,9.40343041347304,8.7407130859711,9.12148765010439,9.05694994955772,9.12866909598343
NA,"ECs0300","CI repressor",NA,"914399",NA,NA,"1760788_s_at",1,2.77197184620897,2.59889881031944,2.71285593456906,2.51632120028563,2.82191375293855,3.02337604850973,2.58173040625018,2.31377167096613
NA,"ECs1240","hypothetical protein",NA,"912772",NA,"GO:0042742","1760789_s_at",1,2.76048054367524,2.0217588156874,2.46981934666291,2.34459491654075,2.25233401734582,2.65999630552735,2.09122819496936,2.01154451248185
NA,"ECs0260|yafO",NA,NA,"914353|944916",NA,"GO:0006281|GO:0006974|GO:0009432|GO:0017148|GO:0090305|GO:0090502|GO:0003723|GO:0004518|GO:0004519|GO:0004521|GO:0016787|GO:0043023","1760790_s_at",2,8.43385691150312,8.55201855560932,8.32075483679392,8.22588551146742,8.54094725251122,8.35362801774252,8.33369583430385,8.13352603729977
NA,NA,NA,NA,NA,NA,NA,"1760791_at",0,3.59709747639909,3.89541691814278,4.08740124823131,2.95305326618058,4.2533001532957,3.27035837929934,3.55029103360141,3.20460378808826
NA,"ECs5487","hypothetical protein",NA,"2693831",NA,NA,"1760792_s_at",1,10.0559134618785,10.0582268675472,10.1346888243369,9.31275750468732,10.2759597751767,9.44868333023079,9.84256164030085,9.34681168203974
NA,"ECs5061|fdhF","selenopolypeptide subunit of formate dehydrogenase H|formate dehydrogenase-H, selenopolypeptide subunit",NA,"914271|948584",NA,"GO:0015942|GO:0015944|GO:0055114|GO:0005829|GO:0003954|GO:0008863|GO:0009055|GO:0016491|GO:0030151|GO:0046872|GO:0051536|GO:0051539","1760793_s_at",2,9.08361450125653,9.06984221358421,9.14733442628032,9.32057556732925,9.01822650040018,9.23746910997881,9.20410612724337,9.90472367489329
NA,"ECs2740","hypothetical protein",NA,"912980",NA,"GO:0016020|GO:0016021","1760794_s_at",1,1.54938673866064,2.09553490558418,1.4332406889245,1.36721859658883,2.2197758562022,1.48948441050547,1.25738049249002,1.34734107619965
NA,NA,NA,NA,NA,NA,NA,"1760795_at",0,1.91562894629671,1.85936602562879,2.16819559488021,1.8224901755393,1.90353222491529,1.88275980683388,1.88275980683388,1.73581355322989
NA,"ECs4256|nfuA",NA,NA,"915886|947925",NA,"GO:0006790|GO:0006979|GO:0010106|GO:0015976|GO:0016226|GO:0051604|GO:0097428|GO:0005759|GO:0005829|GO:0005506|GO:0005515|GO:0008198|GO:0046872|GO:0051536|GO:0051537|GO:0051539","1760796_s_at",2,8.30700064774011,8.26711192669281,8.28187560953483,8.55444436462477,8.13867507898838,8.3768967783067,8.28197387485886,8.3460015408342
NA,NA,NA,NA,NA,NA,NA,"1760797_s_at",0,8.07380382739106,8.05501457699554,8.07976701987137,7.25167184008711,8.37408828114353,7.70092192237831,7.92189721584208,7.61314899931869
NA,"ECs3540|proV","glycine betaine transporter ATP-binding protein|glycine betaine/proline ABC transporter periplasmic binding protein",NA,"914744|947148",NA,"GO:0003333|GO:0006810|GO:0006865|GO:0008152|GO:0031460|GO:0005886|GO:0016020|GO:0000166|GO:0005515|GO:0005524|GO:0015171|GO:0016887","1760798_s_at",2,9.02153995994897,8.91070936770437,8.96564828055891,9.0467486796035,8.81220766752496,9.25792722487772,8.96765958126542,9.18597157726094
NA,"bcsA","cellulose synthase catalytic subunit|cellulose synthase, catalytic subunit",NA,"915726|948053",NA,"GO:0006011|GO:0030244|GO:0090540|GO:0005886|GO:0016020|GO:0016021|GO:0016740|GO:0016757|GO:0016759|GO:0016760|GO:0035438","1760799_s_at",2,9.22574353619261,9.26065884189065,9.31791961500835,8.97928065502231,9.25644276436896,9.16644355143942,9.27054895017282,9.02522023024418
